Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Node,CellID,LAC,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Height,Accuracy,Location,State,DataConnection_Type,DataConnection_Info,Layer,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,SecondCell_NODE,SecondCell_CELLID,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,CSI_SNR,NetworkTypeNum,CA,SecondCell_PSC,SecondCell_ARFCN,SecondCell_BAND,Site_BEARING,BATTERY,CHARGING,FOREGROUND,AVGSPEED,Update_newF,Update_oldF,NTech1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NTech2,NCell2,NARFCN2,NRxLev2,NQual2,NTech3,NCell3,NARFCN3,NRxLev3,NQual3,NTech4,NCell4,NARFCN4,NRxLev4,NQual4,NTech5,NCell5,NARFCN5,NRxLev5,NQual5,NTech6,NCell6,NARFCN6,NRxLev6,NQual6,NTech7,NCell7,NARFCN7,NRxLev7,NQual7,NTech8,NCell8,NARFCN8,NRxLev8,NQual8,NTech9,NCell9,NARFCN9,NRxLev9,NQual9,NTech10,NCell10,NARFCN10,NRxLev10,NQual10,NTech11,NCell11,NARFCN11,NRxLev11,NQual11,NTech12,NCell12,NARFCN12,NRxLev12,NQual12,NTech13,NCell13,NARFCN13,NRxLev13,NQual13,NTech14,NCell14,NARFCN14,NRxLev14,NQual14,NTech15,NCell15,NARFCN15,NRxLev15,NQual15,NTech16,NCell16,NRxLev16,NQual16,NTech17,NCell17,NRxLev17,NQual17
2024.10.29_07.52.44,17.602557,59.09391,118,Telia,24001,240010000000024,225677,24,0,5G,5G NSA,-104,-20.0,0.0,,,154570,0,37212,664,64,64,4,G,D,M,20,1,-1,1000,100.101.226.137,6.0,PERIODIC,,26,18,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/10,225677.0,24.0,-99.0,-7.0,1.0,0.0,20,True,289.0,1471.0,L3,1000,95,True,False,0,0,2,4G,225677-24,108.0,289.0,1471.0,-99.0,-7.0,4G,182.0,1471.0,-106.0,-13.0,4G,279.0,1471.0,-107.0,-17.0,4G,,154570.0,-108.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.30.47,17.88367,59.255686,80,Telia,24001,240010004000014,103441,14,40,4G,LTE,-93,-7.0,0.0,11.0,-69.0,1471,0,56186,43,49,49,3,G,D,M,13,1,-1,1000,100.101.226.137,6.0,PERIODIC,,6,E,19411,28,26480910,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,,,,,,0.0,13,False,,,,1000,91,False,False,0,0,4,4G,,,481.0,1471.0,-100.0,-15.0,4G,481.0,1300.0,-100.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.16.48,17.784061,59.221947,102,Telia,24001,240010004000014,106138,14,40,4G,LTE,-103,-6.0,1.0,7.0,-77.0,1471,0,14918,138,57,57,3,G,D,M,13,1,-1,1000,100.101.226.137,2.0,,,56,E,19E9A,28,27171342,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,,,,,,0.0,13,False,,,,1000,100,True,False,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.37.27,17.752516,59.212218,93,Telia,24001,240010004000024,106138,24,40,4G,LTE,-87,-8.0,2.0,14.0,-57.0,1471,2,93910,367,65,65,3,G,D,M,13,1,-1,1000,100.101.226.137,2.0,,,20,18,19E9A,28,27171352,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15,,,,,,0.0,13,True,,,,1000,90,True,False,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.42.03,17.66793,59.201413,38,Telia,24001,240010000000011,105310,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,46818,614,59,59,2,G,D,M,20,1,-1,1000,100.101.226.137,7.0,,,4,B,19B5E,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/15/10/10/100,105310.0,11.0,-84.0,-7.0,2.0,0.0,20,True,492.0,1300.0,L3,1000,92,True,False,0,0,109,4G,105310-11,108.0,492.0,1300.0,-84.0,-7.0,4G,249.0,6300.0,-83.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.09.09,17.644754,59.154713,109,Telia,24001,240010000000024,105329,24,0,5G,5G NSA,-127,-20.0,0.0,,,634080,0,31457,37,61,61,5,G,D,M,20,1,-1,1000,100.101.226.137,32.0,PERIODIC,,11,18,19B71,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,105329.0,24.0,-93.0,-8.0,2.0,0.0,20,True,374.0,1471.0,L3,1000,99,True,True,0,0,11,4G,105329-24,108.0,374.0,1471.0,-93.0,-8.0,4G,57.0,1471.0,-102.0,2147483647.0,4G,307.0,1471.0,-102.0,2147483647.0,4G,78.0,1471.0,-103.0,2147483647.0,4G,37.0,,-108.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.06.11,17.611157,59.112896,113,Telia,24001,240010000000014,225677,14,0,5G,5G NSA,-98,-20.0,0.0,,,154570,0,30132,663,62,62,4,G,D,M,20,1,-1,1000,100.101.226.137,7.0,PERIODIC,,37,E,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/10,225677.0,14.0,-103.0,-8.0,1.0,0.0,20,True,369.0,1471.0,L3,1000,98,True,False,0,0,13,4G,225677-14,108.0,369.0,1471.0,-103.0,-8.0,4G,,154570.0,-116.0,-20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.36.10,17.782201,59.219266,98,Telia,24001,240010004000011,106138,11,40,4G,LTE,-89,-5.0,2.0,14.0,-71.0,1300,0,93422,138,53,53,3,G,D,M,13,1,-1,1000,100.101.226.137,21.0,,,9,B,19E9A,28,27171339,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15,,,,,,0.0,13,True,,,,1000,89,True,False,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.02.27,17.572574,59.054254,110,Telia,24001,240010010800012,110718,12,108,4G,LTE,-103,-11.0,0.0,11.0,-73.0,6300,0,19257,25,74,74,3,G,D,M,20,1,-1,1000,100.101.226.137,28.0,PERIODIC,,3,C,1B07E,6C,28343820,32.0,610,Google:Pixel 7:AP2A.240905.003,L20,10,,,,,,0.0,13,False,,,,1000,97,True,False,0,0,0,4G,,,323.0,6300.0,-105.0,-12.0,4G,323.0,3768.0,-115.0,-11.0,4G,279.0,1471.0,-117.0,-13.0,4G,279.0,1300.0,-117.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.29.39,17.898813,59.265189,68,Telia,24001,240010000000024,102346,24,0,5G,5G NSA,-110,-12.0,0.0,,,634080,0,59925,715,72,72,2,G,D,M,20,1,-1,1000,100.101.226.137,5.0,PERIODIC,,4,18,18FCA,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,102346.0,24.0,-92.0,-8.0,4.0,0.0,20,True,141.0,1471.0,L3,1000,92,False,False,0,0,47,4G,102346-24,40.0,141.0,1471.0,-92.0,-8.0,4G,252.0,1471.0,-99.0,-12.0,4G,321.0,1471.0,-102.0,-15.0,4G,101.0,1471.0,-104.0,-14.0,4G,252.0,1300.0,-95.0,-13.0,4G,321.0,1300.0,-101.0,-17.0,4G,252.0,3150.0,-107.0,-13.0,4G,225.0,6300.0,-83.0,-9.0,4G,,,-103.0,-11.0,4G,204.0,,-103.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.16.31,17.781241,59.217906,100,Telia,24001,240010004000014,106138,14,40,4G,LTE,-98,-6.0,2.0,12.0,-75.0,1471,0,18577,138,53,53,3,G,D,M,13,1,-1,1000,100.101.226.137,2.0,PERIODIC,,40,E,19E9A,28,27171342,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,,,,,,0.0,13,False,,,,1000,100,True,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.06.41,17.622745,59.118582,109,Telia,24001,240010000000014,225677,14,0,5G,5G NSA,-120,-20.0,0.0,14.0,,154570,0,19937,663,49,49,4,G,D,M,20,1,-1,1000,,,HANDOVER_DATA_5G5G,240-01-108-225677-14-1471-369:240-01-0-225677-14-154570-663,2,E,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10/10,225677.0,14.0,-110.0,-10.0,1.0,0.0,13,True,369.0,1471.0,L3,1000,99,True,True,0,0,15,4G,225677-14,108.0,369.0,1471.0,-110.0,-10.0,4G,,154570.0,-111.0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.46.47,17.642279,59.177892,97,Telia,24001,240010000000031,102709,31,0,5G,5G NSA,-115,-20.0,0.0,,,634080,0,73507,36,49,49,3,G,D,M,20,1,-1,1000,100.101.226.137,4.0,,,6,1F,19135,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/15/10/100,102709.0,31.0,-76.0,-8.0,-1.0,0.0,20,True,209.0,1300.0,L3,1000,93,True,False,0,0,89,4G,102709-31,108.0,209.0,1300.0,-76.0,-8.0,4G,186.0,1300.0,-81.0,-13.0,4G,186.0,1471.0,-82.0,-11.0,4G,159.0,6300.0,-77.0,-11.0,4G,36.0,,-100.0,-11.0,4G,,,-108.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.39.52,17.684842,59.206038,82,Telia,24001,240010000000021,111694,21,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,71479,697,67,67,3,G,D,M,20,1,-1,1000,100.101.226.137,23.0,,,30,15,1B44E,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,111694.0,21.0,-101.0,-6.0,11.0,0.0,20,True,439.0,1300.0,L3,1000,91,True,False,0,0,3,4G,111694-21,40.0,439.0,1300.0,-101.0,-6.0,4G,204.0,1300.0,-107.0,-14.0,4G,204.0,1471.0,-111.0,-15.0,4G,440.0,6300.0,-102.0,-10.0,4G,,154570.0,-110.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.03.01,17.581722,59.062711,110,Telia,24001,240010010800022,102711,22,108,4G,LTE,-100,-11.0,0.0,6.0,-75.0,6300,0,14386,216,64,64,3,G,D,M,13,1,-1,1000,,,HANDOVER_DATA_4G4G,240-01-108-110718-12-6300-25:240-01-108-102711-22-6300-216,36,16,19137,6C,26294038,32.0,610,Google:Pixel 7:AP2A.240905.003,L20,10/15/10/20,,,,,,0.0,13,True,,,,1000,97,True,False,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.32.49,17.840768,59.246169,83,Telia,24001,240010000000024,107408,24,0,5G,5G NSA,-108,-10.0,0.0,,,634080,0,132990,430,40,40,3,G,D,M,13,1,-1,1000,100.101.226.137,2.0,,,11,18,1A390,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,107408.0,24.0,-71.0,-7.0,2.0,0.0,20,True,88.0,1471.0,L3,1000,91,False,False,0,0,125,4G,107408-24,40.0,88.0,1471.0,-71.0,-7.0,4G,430.0,,-82.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.19.29,17.84113,59.246227,101,Telia,24001,240010000000021,107408,21,0,5G,5G NSA,-105,-11.0,0.0,,,634080,0,148544,430,41,41,3,G,D,M,20,1,-1,1000,100.101.226.137,10.0,PERIODIC,,31,15,1A390,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/20/15/10/10/100,107408.0,21.0,-75.0,-9.0,1.0,0.0,20,True,88.0,1300.0,L3,1000,100,True,False,0,0,29,4G,107408-21,40.0,88.0,1300.0,-75.0,-9.0,4G,72.0,1300.0,-78.0,-11.0,4G,72.0,3150.0,-90.0,-12.0,4G,72.0,1471.0,-81.0,-10.0,4G,430.0,,-83.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.23.52,17.924176,59.281709,90,Telia,24001,240010004000020,102339,20,40,5G,5G NSA,-91,-10.0,24.0,13.0,,3150,0,42049,207,63,63,3,G,D,M,13,1,-1,1000,100.101.226.137,12.0,,,28,14,18FC3,28,26198804,32.0,610,Google:Pixel 7:AP2A.240905.003,L7,20,102339.0,20.0,-88.0,-6.0,2.0,0.0,13,False,207.0,3150.0,L7,1000,100,True,False,0,0,30,4G,102339-20,40.0,207.0,3150.0,-88.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.49.56,17.64354,59.132079,110,Telia,24001,240010010800024,225681,24,108,4G,LTE,-99,-8.0,-1.0,6.0,-71.0,1471,0,9288,78,58,58,5,G,D,M,20,1,-1,1000,,,IRAT_HANDOVER_DATA_5G4G,240-01-0-225677-14-154570-663:240-01-108-225681-24-1471-78,2,18,37191,6C,57774360,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15/20/20/10/10,,,,,,0.0,13,True,,,,1000,94,True,False,0,0,0,4G,,,369.0,1471.0,-106.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.44.50,17.656899,59.192395,14,Telia,24001,240010010800011,101964,11,108,4G,LTE,-97,-8.0,0.0,11.0,-69.0,1300,0,22429,320,56,56,2,G,D,M,13,1,-1,1000,100.101.226.137,4.0,PERIODIC,,36,B,18E4C,6C,26102795,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15/20,,,,,,0.0,13,True,,,,1000,92,True,False,0,0,275,4G,,,29.0,1300.0,-104.0,-15.0,4G,177.0,1300.0,-106.0,-17.0,4G,29.0,1471.0,-107.0,-16.0,4G,29.0,3150.0,-120.0,-15.0,4G,177.0,3150.0,-124.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.33.27,17.834218,59.240243,82,Telia,24001,240010000000024,102112,24,0,5G,5G NSA,-108,-10.0,0.0,,,634080,0,58565,430,56,56,3,G,D,M,20,1,-1,1000,100.101.226.137,5.0,PERIODIC,,49,18,18EE0,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,102112.0,24.0,-97.0,-9.0,6.0,0.0,20,True,118.0,1471.0,L3,1000,90,False,False,0,0,163,4G,102112-24,40.0,118.0,1471.0,-97.0,-9.0,4G,88.0,1471.0,-97.0,-10.0,4G,88.0,1300.0,-96.0,-15.0,4G,88.0,3150.0,-102.0,-10.0,4G,430.0,,-102.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.40.28,17.676227,59.203495,23,Telia,24001,240010000000011,105310,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,53921,1005,78,78,3,G,D,M,20,1,-1,1000,100.101.226.137,13.0,PERIODIC,,3,B,19B5E,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/15/10/10/100,105310.0,11.0,-93.0,-8.0,-1.0,0.0,20,True,492.0,1300.0,L3,1000,91,True,False,0,0,15,4G,105310-11,108.0,492.0,1300.0,-93.0,-8.0,4G,26.0,1300.0,-92.0,-9.0,4G,,154570.0,-103.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.25.11,17.989005,59.289487,91,Telia,24001,240010000000021,100754,21,0,5G,5G NSA,-98,-12.0,0.0,,,634080,0,172752,61,61,61,3,G,D,M,20,1,-1,1000,100.101.226.137,4.0,PERIODIC,,4,15,18992,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/100,100754.0,21.0,-80.0,-7.0,1.0,0.0,20,True,497.0,1300.0,L3,1000,94,False,False,0,0,6,4G,100754-21,40.0,497.0,1300.0,-80.0,-7.0,4G,406.0,3150.0,-99.0,-12.0,4G,406.0,1471.0,-91.0,-15.0,4G,61.0,,-92.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.36.23,17.779452,59.216639,101,Telia,24001,240010004000011,106138,11,40,4G,LTE,-99,-8.0,1.0,13.0,-71.0,1300,0,24355,138,43,43,3,G,D,M,13,1,-1,1000,100.101.226.137,21.0,PERIODIC,,22,B,19E9A,28,27171339,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15,,,,,,0.0,13,True,,,,1000,89,True,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.18.47,17.828733,59.238996,89,Telia,24001,240010000000024,104056,24,0,5G,5G NSA,-114,-11.0,0.0,,,634080,0,12460,427,52,52,3,G,D,M,20,1,-1,1000,100.101.226.137,18.0,PERIODIC,,13,18,19678,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,104056.0,24.0,-107.0,-9.0,9.0,0.0,20,True,451.0,1471.0,L3,1000,100,True,False,0,0,5,4G,104056-24,40.0,451.0,1471.0,-107.0,-9.0,4G,125.0,1471.0,-116.0,-17.0,4G,450.0,1471.0,-117.0,-16.0,4G,125.0,1300.0,-111.0,-11.0,4G,125.0,3150.0,-121.0,-12.0,4G,172.0,3150.0,-122.0,-13.0,4G,329.0,6300.0,-98.0,-11.0,4G,212.0,6300.0,-101.0,-12.0,4G,427.0,,-120.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.28.24,17.915578,59.276534,88,Telia,24001,240010000000024,102338,24,0,5G,5G NSA,-109,-11.0,0.0,10.0,,634080,0,85186,730,62,62,3,G,D,M,13,1,-1,1000,,,HANDOVER_DATA_5G5G,240-01-40-102339-24-1471-207:240-01-0-102338-24-634080-730,36,18,18FC2,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,102338.0,24.0,-96.0,-7.0,1.0,0.0,13,True,413.0,1471.0,L3,1000,92,False,False,0,0,124,4G,102338-24,40.0,413.0,1471.0,-96.0,-7.0,4G,207.0,1471.0,-98.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.41.52,17.669222,59.201737,21,Telia,24001,240010000000011,105310,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,51089,1005,60,60,2,G,D,M,20,1,-1,1000,100.101.226.137,8.0,PERIODIC,,86,B,19B5E,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/15/10/10/100,105310.0,11.0,-78.0,-9.0,2.0,0.0,20,True,492.0,1300.0,L3,1000,91,True,False,0,0,98,4G,105310-11,108.0,492.0,1300.0,-78.0,-9.0,4G,249.0,6300.0,-81.0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.35.40,17.786868,59.22583,91,Telia,24001,240010000000024,104056,24,0,5G,5G NSA,-109,-20.0,0.0,,,154570,28,37876,639,52,52,3,G,D,M,20,1,-1,1000,100.101.226.137,23.0,,,3,18,19678,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10/10,104056.0,24.0,-101.0,-13.0,-1.0,0.0,20,True,451.0,1471.0,L3,1000,89,True,False,0,0,4,4G,104056-24,40.0,451.0,1471.0,-101.0,-13.0,4G,287.0,1471.0,-101.0,-13.0,4G,231.0,1471.0,-107.0,-20.0,4G,287.0,1300.0,-102.0,-12.0,4G,287.0,3150.0,-111.0,-13.0,4G,231.0,3150.0,-112.0,-20.0,4G,253.0,6300.0,-100.0,-10.0,4G,92.0,6300.0,-101.0,-11.0,4G,,154570.0,-114.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.30.00,17.893529,59.263149,74,Telia,24001,240010000000014,102671,14,0,5G,5G NSA,-95,-10.0,0.0,,,634080,0,121458,204,71,71,2,G,D,M,20,1,-1,1000,100.101.226.137,10.0,PERIODIC,,19,E,1910F,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,102671.0,14.0,-83.0,-8.0,1.0,0.0,20,True,252.0,1471.0,L3,1000,92,False,False,0,0,16,4G,102671-14,40.0,252.0,1471.0,-83.0,-8.0,4G,204.0,,-84.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.46.31,17.641781,59.181817,88,Telia,24001,240010000000031,103909,31,0,5G,5G NSA,-115,-20.0,0.0,,,634080,0,47237,24,57,57,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,20,1F,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/100,103909.0,31.0,-79.0,-9.0,-1.0,0.0,20,True,87.0,1300.0,L3,1000,93,True,False,0,0,73,4G,103909-31,108.0,87.0,1300.0,-79.0,-9.0,4G,67.0,1300.0,-88.0,-14.0,4G,177.0,1300.0,-93.0,-16.0,4G,67.0,3150.0,-103.0,-13.0,4G,27.0,3150.0,-106.0,-14.0,4G,67.0,1471.0,-88.0,-12.0,4G,27.0,1471.0,-97.0,-17.0,4G,159.0,6300.0,-87.0,-15.0,4G,15.0,6300.0,-88.0,-17.0,4G,124.0,6300.0,-88.0,-14.0,4G,24.0,,-102.0,-13.0,4G,22.0,,-107.0,-13.0,4G,10.0,,-111.0,-16.0,,,,,,,,,,,,,,,,,,
2024.10.29_07.44.50,17.656745,59.192294,20,Telia,24001,240010010800011,101964,11,108,4G,LTE,-97,-8.0,0.0,11.0,-69.0,1300,0,22429,320,57,57,2,G,D,M,13,1,-1,1000,100.101.226.137,4.0,,,36,B,18E4C,6C,26102795,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15/20,,,,,,0.0,13,True,,,,1000,92,True,False,0,0,275,4G,,,29.0,1300.0,-104.0,-15.0,4G,177.0,1300.0,-106.0,-17.0,4G,29.0,1471.0,-107.0,-16.0,4G,29.0,3150.0,-120.0,-15.0,4G,177.0,3150.0,-124.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.29.36,18.014369,59.299705,50,Telia,24001,240010000000020,100745,20,0,5G,5G NSA,-102,-11.0,0.0,,,634080,0,151817,46,63,63,3,G,D,M,20,1,-1,1000,100.101.226.137,9.0,PERIODIC,,33,14,18989,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/100,100745.0,20.0,-85.0,-12.0,1.0,0.0,20,True,23.0,3150.0,L7,1000,100,True,False,0,0,17,4G,100745-20,5.0,23.0,3150.0,-85.0,-12.0,4G,16.0,3150.0,-88.0,-15.0,4G,366.0,3150.0,-92.0,2147483647.0,4G,192.0,3150.0,-92.0,2147483647.0,4G,16.0,1300.0,-90.0,-14.0,4G,366.0,1300.0,-92.0,-19.0,4G,16.0,1471.0,-84.0,-15.0,4G,366.0,1471.0,-88.0,2147483647.0,4G,26.0,6300.0,-69.0,-10.0,4G,46.0,,-80.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.39.08,17.704681,59.207302,99,Telia,24001,240010000000021,111694,21,0,5G,5G NSA,-116,-20.0,0.0,,,154570,0,57999,697,62,62,2,G,D,M,20,1,-1,1000,100.101.226.137,17.0,,,6,15,1B44E,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,111694.0,21.0,-98.0,-8.0,1.0,0.0,20,True,439.0,1300.0,L3,1000,91,True,False,0,0,1,4G,111694-21,40.0,439.0,1300.0,-98.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.24.40,18.000027,59.293635,92,Telia,24001,240010000000031,100781,31,0,5G,5G NSA,-85,-13.0,0.0,,,634080,0,154593,74,56,56,4,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,6,1F,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/100,100781.0,31.0,-72.0,-7.0,1.0,0.0,20,True,76.0,1300.0,L3,1000,94,False,False,0,0,156,4G,100781-31,40.0,76.0,1300.0,-72.0,-7.0,4G,74.0,,-87.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.25.03,17.991895,59.290095,91,Telia,24001,240010000000021,100754,21,0,5G,5G NSA,-106,-11.0,0.0,,,634080,0,64033,74,61,61,3,G,D,M,20,1,-1,1000,100.101.226.137,4.0,,,29,15,18992,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/20/15/100,100754.0,21.0,-97.0,-11.0,-1.0,0.0,20,True,497.0,1300.0,L3,1000,94,False,False,0,0,1,4G,100754-21,40.0,497.0,1300.0,-97.0,-11.0,4G,100.0,,-104.0,-12.0,4G,61.0,,-106.0,-13.0,4G,74.0,,-107.0,-11.0,4G,60.0,,-110.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
